Age,Workclass,fnlwgt,Education_num,Marital_status,Occupation,Relationship,Race,Gender,Capital_gain,Capital_loss,Hours_per_week,Native_country,Income
47,4,103757,12,2,3,0,4,1,0,0,40,39,0
48,4,76017,9,6,8,4,4,0,0,0,25,39,0
28,5,80158,9,4,4,3,4,1,0,0,40,39,0
37,1,90881,10,5,4,1,4,1,8614,0,55,39,1
44,4,427952,13,2,10,0,4,1,0,0,40,39,0
20,0,230955,8,4,0,1,2,0,0,0,35,39,0
53,4,177916,13,2,1,0,4,1,7298,0,40,39,1
36,4,342642,14,4,4,1,4,1,0,0,15,39,0
77,4,253642,4,2,7,0,3,1,0,0,30,39,0
21,4,219086,9,4,8,3,4,1,0,0,35,39,0
24,4,162593,13,4,1,1,1,0,0,0,40,39,0
30,4,87561,12,4,13,1,4,0,0,0,40,39,0
51,2,142411,11,0,1,4,4,0,0,0,50,39,0
22,4,154422,10,0,12,3,1,0,0,0,30,30,0
23,4,169104,10,4,12,3,1,1,0,0,25,39,0
47,4,193047,16,2,4,0,4,1,99999,0,50,39,1
17,4,151141,8,4,12,3,4,1,0,0,20,39,0
48,4,267912,13,4,8,1,4,1,0,0,50,26,1
43,4,137126,10,2,4,0,4,1,0,0,40,39,1
34,4,152453,8,2,3,0,4,1,0,0,40,13,0
19,4,357059,9,4,1,3,4,0,0,0,35,39,0
42,7,202011,10,4,4,1,4,0,0,0,40,39,0
23,4,98283,13,4,4,3,1,1,0,0,40,39,0
61,6,176965,15,2,10,0,4,1,0,0,50,39,1
63,4,187919,7,2,8,0,4,1,0,0,30,39,0
65,4,274916,9,6,12,4,4,0,0,0,40,39,0
37,4,105813,11,2,1,0,4,1,7298,0,40,39,1
41,2,193524,12,2,13,0,4,1,0,0,40,39,1
35,4,152734,10,2,11,0,2,1,0,0,40,0,0
21,4,263641,9,0,12,2,4,0,0,0,40,39,0
48,2,102076,13,4,1,4,4,0,0,0,35,39,0
51,7,155594,10,2,12,0,4,1,0,1887,40,39,1
43,4,33331,13,2,12,0,4,1,0,0,55,39,0
22,7,156773,10,4,10,1,4,1,0,0,15,0,0
56,6,115439,10,2,3,0,4,1,0,0,60,39,0
47,4,181652,9,0,1,1,4,0,0,0,40,39,0
26,4,120268,13,4,1,3,4,1,0,0,24,39,0
39,4,196308,10,2,8,5,4,0,0,0,24,39,0
45,6,40690,10,4,5,3,4,1,0,0,75,39,0
49,4,228583,9,0,8,4,4,1,0,0,40,4,0
23,4,695136,9,4,6,1,4,1,0,0,30,39,0
69,4,209236,9,2,1,0,4,1,0,0,36,39,0
41,1,214838,14,2,4,0,4,1,0,0,60,39,1
40,6,188436,9,5,4,2,4,1,0,0,40,39,0
25,4,177625,9,4,7,1,4,1,0,0,40,39,0
52,4,124591,9,4,6,4,4,1,0,0,40,39,0
28,4,230856,10,4,10,1,2,0,3325,0,50,39,0
50,1,221532,12,2,3,0,4,1,0,0,40,39,1
21,4,232577,11,4,13,3,4,0,0,0,30,39,0
48,4,168216,10,2,12,0,4,1,0,0,40,39,1
27,4,214702,15,2,10,0,4,1,0,0,42,39,1
63,4,237620,9,2,3,0,4,1,0,0,30,39,0
47,7,54887,16,2,10,0,4,1,0,0,40,39,1
37,6,164526,16,4,10,1,4,1,14084,0,45,39,1
28,4,224506,10,2,12,0,2,1,0,0,40,0,0
58,4,183870,9,0,1,1,4,0,0,0,40,39,0
41,4,208330,10,2,12,0,4,1,0,0,51,39,0
67,5,168370,10,2,12,0,4,1,0,0,40,39,0
62,6,320376,9,2,12,5,4,0,0,0,48,39,0
28,4,192384,10,2,6,0,4,1,0,0,40,39,1
26,4,167350,8,4,6,3,4,1,0,0,40,39,0
46,6,103538,15,2,10,0,4,1,0,0,65,39,1
29,4,58522,9,2,3,0,4,1,0,0,40,39,0
39,4,191342,13,2,3,0,1,1,0,0,40,30,1
25,4,193820,14,4,10,3,4,0,0,0,35,39,0
20,4,258490,10,4,12,1,4,0,0,0,35,39,0
21,4,56520,10,4,1,3,4,1,0,0,40,39,0
25,4,102476,13,4,10,1,4,1,0,0,50,39,0
44,5,311357,15,2,10,0,4,1,0,0,50,39,1
37,4,166497,9,4,1,3,4,1,0,0,38,39,0
50,4,160724,14,2,4,0,1,1,7298,0,40,30,1
29,4,338270,9,5,1,4,4,0,0,0,40,39,0
18,4,282394,10,4,12,3,2,0,0,0,21,39,0
32,4,383269,13,4,4,4,4,0,0,0,40,39,0
58,4,119386,11,0,1,1,4,0,0,0,60,39,0
50,4,196975,9,2,3,0,4,1,0,0,40,39,1
29,4,334221,10,4,8,1,4,0,0,0,18,39,0
58,4,27385,9,2,4,0,4,1,0,0,60,39,1
29,7,133846,10,4,8,3,4,0,0,0,40,39,0
36,4,361888,9,2,14,0,4,1,0,0,45,39,1
21,4,230429,9,4,3,1,4,1,0,0,35,39,0
49,4,328776,9,0,4,4,4,0,0,0,40,39,0
60,4,243829,14,0,10,1,4,0,0,0,50,39,0
39,4,306646,10,2,12,0,4,1,3103,0,50,39,1
50,4,138179,12,2,3,0,4,1,0,1902,40,39,1
30,4,280069,10,4,12,1,4,0,0,0,48,39,0
55,4,305759,9,0,8,1,4,1,0,0,40,0,0
64,2,164876,9,0,14,4,4,1,0,0,20,39,0
29,5,138597,12,4,10,2,2,0,0,0,40,39,0
40,4,111483,13,2,4,0,4,1,7298,0,40,39,1
42,4,144778,9,2,3,0,4,1,0,0,50,39,0
55,4,171015,9,6,12,4,4,0,0,0,40,39,0
43,4,112494,9,0,14,1,4,1,0,0,45,39,0
28,4,408473,8,4,12,1,2,1,0,0,40,39,0
46,7,27802,12,2,13,0,4,1,0,0,38,39,1
34,4,236318,9,4,7,4,4,1,0,0,40,39,0
47,4,121836,14,2,1,5,4,0,7688,0,38,39,1
43,6,315971,14,4,4,1,4,0,0,0,40,39,0
24,4,698418,10,4,1,3,2,0,0,0,25,39,0
21,4,329530,7,2,3,0,4,1,0,0,40,26,0
65,4,194456,13,2,3,0,4,1,0,0,40,9,1
20,4,282579,10,4,8,1,4,1,0,0,40,39,0
31,7,26401,14,0,1,1,4,0,0,0,25,39,0
38,7,364958,9,2,1,0,4,1,3464,0,40,39,0
22,4,83998,10,4,12,1,4,1,0,0,40,39,0
20,4,94364,10,4,10,1,3,0,0,0,20,39,0
44,4,174189,10,2,12,0,4,1,0,0,60,39,0
44,2,101967,14,2,10,5,4,0,0,0,40,39,0
41,4,146908,16,2,10,0,4,1,0,0,60,39,1
38,4,126675,9,0,3,1,4,1,0,2205,40,39,0
21,4,31606,10,4,8,3,4,0,0,0,25,11,0
24,4,132327,10,3,12,4,3,0,0,0,30,7,0
24,4,112459,14,4,10,1,4,0,0,0,45,39,0
28,4,48894,9,2,1,3,4,0,0,0,40,39,0
39,4,181943,13,4,4,1,4,0,0,0,35,39,0
48,4,247685,10,0,3,1,4,1,3325,0,40,39,0
24,2,195808,9,4,11,1,4,1,0,0,40,39,0
50,4,172052,9,2,10,0,1,1,0,0,35,35,1
50,2,50178,10,2,3,0,4,1,4064,0,55,39,0
68,4,351711,10,2,1,0,4,1,0,0,40,39,0
31,7,190305,14,2,10,0,4,1,0,0,50,39,0
22,4,464103,2,4,3,1,4,1,0,0,40,13,0
18,0,36348,10,4,0,3,4,1,0,0,48,39,0
25,4,120238,9,3,7,1,4,1,0,0,40,31,0
28,4,354095,10,4,12,1,4,0,0,0,40,39,0
17,2,308901,7,4,1,3,4,0,0,0,15,39,0
24,7,208826,16,4,10,1,4,0,0,0,99,9,0
20,4,369677,6,5,12,1,4,0,0,0,36,39,0
45,1,98524,12,2,1,0,4,1,0,0,40,39,1
44,4,239723,10,3,3,4,4,0,1506,0,45,39,0
57,4,231232,4,2,3,0,4,1,0,0,40,39,0
33,4,236396,13,2,12,0,4,1,0,1902,55,39,1
24,0,119156,13,4,0,3,4,1,0,0,40,39,0
22,4,320451,10,4,11,3,1,1,0,0,24,19,0
41,4,38397,9,0,8,1,4,0,0,0,40,39,0
51,5,189183,13,2,4,0,4,1,0,0,40,39,0
46,2,199281,13,5,10,4,4,1,0,0,40,39,0
52,4,286342,9,0,7,1,4,0,0,0,38,39,0
50,4,152810,13,2,12,0,4,1,0,0,40,39,1
26,5,176981,13,4,1,3,4,0,0,0,50,39,0
17,4,117549,6,4,12,2,2,0,0,0,12,39,0
64,4,254797,10,2,4,0,4,1,0,0,40,39,0
51,4,133336,9,2,13,0,4,1,0,0,40,39,1
28,6,182826,9,2,10,0,4,1,0,0,35,39,0
51,4,136224,13,0,1,1,4,0,0,0,40,39,0
39,6,134475,13,0,1,1,4,1,0,1762,40,39,0
48,4,272778,10,0,8,4,4,0,0,0,32,39,0
44,4,279183,10,2,8,3,4,0,0,0,40,39,1
47,4,110243,7,2,8,0,4,1,0,0,40,39,0
52,4,202071,9,6,3,3,4,0,0,0,40,39,0
58,4,197642,10,4,1,1,4,0,0,0,39,39,0
19,4,125591,7,4,8,1,4,0,0,0,40,39,0
40,4,197462,13,2,13,0,4,1,0,0,40,39,1
23,4,238831,10,4,1,3,4,1,0,0,40,39,0
31,4,182177,13,2,8,0,4,1,0,0,40,41,0
40,2,240504,12,2,4,0,4,1,0,0,40,39,1
48,5,125892,10,2,12,0,4,1,0,0,38,39,1
46,4,154430,14,0,4,1,4,0,0,0,50,39,1
32,4,207685,9,2,6,5,2,0,3908,0,40,39,0
50,4,222020,9,2,3,0,4,1,0,0,40,39,0
18,4,243240,9,4,7,1,4,1,0,0,37,39,0
26,4,158734,14,4,4,1,4,0,0,0,30,39,0
36,4,257691,13,4,12,1,4,0,0,0,20,39,0
26,4,144483,11,0,12,3,4,0,594,0,35,39,0
19,4,209826,10,4,12,3,4,0,0,0,15,39,0
53,4,30244,12,2,4,0,4,1,15024,0,40,39,1
54,4,133050,10,4,12,1,2,1,0,0,41,39,0
29,4,138332,10,2,1,3,4,0,0,0,6,39,0
81,4,201398,14,6,10,4,4,1,0,0,60,0,0
37,4,526968,14,4,10,1,4,0,0,0,38,39,1
40,4,79036,11,0,14,1,4,1,0,0,50,39,1
36,4,240323,10,6,1,4,2,0,0,0,40,39,0
18,4,270544,8,4,1,3,4,0,0,0,30,39,0
44,7,199551,7,5,13,1,2,1,0,0,40,39,0
36,4,231052,9,5,8,4,2,0,0,0,35,39,0
69,7,203072,16,2,10,0,4,1,0,0,50,39,1
17,4,126771,8,4,10,3,4,1,0,0,7,39,0
38,4,31848,11,2,3,0,4,1,0,0,40,39,1
27,4,328981,9,4,7,4,2,1,0,0,40,39,0
52,4,159670,12,2,4,0,4,1,0,0,40,39,0
24,4,450695,12,4,12,1,4,1,0,0,35,39,0
57,4,182028,13,2,4,5,4,0,0,0,40,39,0
19,4,349620,6,4,7,3,4,0,0,0,40,39,0
38,4,161066,9,0,3,1,0,1,0,0,50,39,0
46,4,213611,4,3,9,4,4,0,0,1594,24,13,0
21,4,548303,9,2,10,3,4,1,0,0,40,26,1
29,4,150861,10,4,1,1,4,0,0,0,40,24,0
33,0,335625,10,0,0,1,4,0,0,0,40,39,0
26,4,133766,9,2,5,0,4,1,0,0,70,39,0
28,4,200511,9,5,5,1,4,1,0,0,55,39,0
26,4,50103,10,2,12,5,4,0,0,0,40,39,0
37,0,148266,15,2,0,0,4,1,0,0,6,26,0
49,4,177211,13,2,8,0,4,1,0,0,40,39,0
28,4,132686,13,2,4,0,4,1,0,0,55,39,0
57,1,21626,10,0,8,1,4,1,0,0,40,39,0
60,4,52900,4,2,14,0,4,1,0,0,40,39,0
20,0,150084,9,4,0,3,4,1,0,0,25,39,0
38,4,248886,9,2,1,0,4,1,0,0,42,39,0
51,6,118259,9,2,3,0,4,1,3137,0,60,39,0
60,4,145493,10,0,1,1,4,0,0,0,40,39,0
37,4,219546,13,2,4,2,4,1,3411,0,47,39,0
44,1,399155,9,4,3,3,2,0,0,0,40,39,0
19,6,227310,10,4,8,3,4,0,0,0,25,39,0
59,4,333270,14,2,3,5,1,0,0,0,35,30,0
50,4,231495,9,2,8,0,4,1,0,0,40,39,0
35,1,133935,13,2,3,0,4,1,0,0,40,39,1
46,1,55237,10,0,7,4,4,1,0,0,40,39,0
18,4,183034,10,4,12,3,2,1,0,0,35,39,0
32,4,245487,3,2,7,0,0,1,0,0,40,26,0
32,4,185480,11,0,8,4,4,0,0,0,40,39,0
39,4,114251,9,2,3,0,4,1,0,0,40,39,1
25,4,181814,9,4,3,2,4,0,0,0,40,39,0
30,4,340917,14,2,4,0,4,1,15024,0,60,39,1
37,4,241998,13,2,13,0,4,1,0,1977,40,39,1
38,5,125324,10,2,4,0,4,1,0,0,80,39,1
36,4,34744,12,0,8,4,4,0,0,0,37,39,0
56,4,131608,10,2,12,0,4,1,0,0,40,39,1
35,1,226916,13,6,1,1,4,1,0,0,40,39,1
56,4,124137,9,0,1,1,4,1,0,0,41,39,0
17,4,96282,6,4,8,3,4,1,0,0,14,39,0
46,4,337050,14,2,4,0,4,1,0,1977,45,39,1
56,4,229335,9,0,1,1,4,0,0,0,40,39,0
61,7,199495,8,2,3,0,4,1,0,0,40,39,0
25,4,111675,10,2,12,0,4,1,0,0,43,39,0
27,4,139209,9,4,7,4,2,0,0,0,40,39,0
50,6,32372,9,2,5,0,4,1,0,0,30,39,0
33,6,203784,11,2,5,0,4,1,0,0,62,39,0
33,4,164190,11,2,3,0,4,1,7298,0,40,39,1
38,4,64875,10,4,5,4,4,1,0,0,60,39,0
51,4,41806,7,2,7,0,4,1,0,0,40,39,0
27,4,208725,12,4,12,1,4,1,0,0,42,39,0
49,2,79019,14,6,10,4,4,0,0,0,16,39,0
26,4,136951,9,5,7,4,2,0,0,0,40,39,0
42,4,203554,14,2,4,0,4,1,0,0,60,39,1
37,4,252947,13,4,7,1,2,1,0,1719,32,39,0
38,4,170861,10,4,1,3,4,0,0,0,40,39,0
48,4,199590,9,2,8,0,4,1,0,0,40,26,1
41,4,529216,13,0,13,4,2,1,7430,0,45,0,1
33,4,195576,9,2,4,0,4,1,4386,0,60,39,0
30,4,182177,9,4,8,1,4,1,0,0,40,21,0
25,7,183678,13,4,10,1,4,0,0,0,50,39,0
50,4,209320,13,2,12,0,4,1,0,0,40,39,1
54,5,206862,9,2,4,0,4,1,0,0,36,39,1
37,4,168941,7,0,3,1,4,1,0,0,40,39,0
59,6,201263,13,2,12,0,4,1,15024,0,55,39,1
17,4,75333,6,4,12,3,2,0,0,0,24,39,0
65,0,299494,7,2,0,0,4,1,1797,0,40,39,0
56,6,163212,9,6,1,4,4,0,99999,0,40,39,1
57,4,139290,9,0,8,1,4,1,0,0,38,39,0
33,4,400416,6,4,8,3,2,1,0,0,20,39,0
41,6,223763,14,2,3,0,4,1,0,0,65,39,0
45,4,77927,13,6,8,3,1,0,0,0,40,30,0
50,4,175804,9,2,12,0,4,1,0,0,48,39,0
18,4,91525,9,4,12,2,4,1,0,0,25,39,0
19,4,279968,10,4,1,3,4,0,0,0,20,39,0
26,4,77698,10,2,10,5,1,0,0,0,40,39,0
61,0,198686,12,2,0,0,4,1,0,0,2,39,1
67,0,190340,7,2,0,0,4,1,0,0,40,39,0
41,4,113491,10,2,10,0,4,1,0,0,40,39,1
29,4,202878,9,4,3,1,4,1,0,0,50,39,0
27,4,108431,10,4,3,1,2,1,0,0,40,39,0
35,4,194490,9,0,1,4,4,0,0,0,38,39,0
37,4,48093,13,4,3,1,4,1,0,0,90,39,1
22,4,136824,7,4,1,1,4,1,0,0,40,39,0
25,4,143280,6,4,9,3,4,0,0,0,24,39,0
26,4,150062,9,2,12,0,4,1,0,0,50,39,0
27,2,298510,9,0,11,3,4,1,0,0,40,39,0
26,4,177147,13,4,1,1,4,1,6849,0,65,39,0
51,4,115025,9,2,3,0,4,1,0,0,40,39,0
45,4,350440,9,2,4,0,1,1,0,0,40,39,1
60,4,83850,9,2,12,0,4,1,0,0,40,39,0
35,4,62669,10,2,4,0,4,1,0,0,55,39,1
24,4,229773,9,4,7,3,4,1,0,0,40,39,0
40,2,196234,9,0,3,3,4,0,0,0,40,33,0
69,0,163595,9,6,0,1,4,0,0,0,20,39,0
44,4,157249,13,2,10,0,2,1,0,1977,50,39,1
65,4,80174,9,0,4,2,4,0,1848,0,50,39,0
52,5,49069,10,2,1,5,4,0,0,0,40,39,1
38,4,122952,9,5,3,4,4,0,0,0,35,39,0
18,4,123856,7,4,12,3,4,0,0,0,49,39,0
24,4,216181,11,4,7,3,4,1,0,0,40,39,0
52,4,180062,10,2,4,0,4,1,0,0,60,39,0
21,4,188535,9,4,7,1,4,1,0,0,44,39,0
67,6,106143,16,2,12,0,4,1,20051,0,40,39,1
64,6,170421,10,6,3,1,4,0,0,0,8,39,0
25,4,283087,10,4,4,3,2,1,0,0,40,39,0
34,1,341051,14,2,1,0,4,1,0,0,50,39,1
39,6,34378,9,2,5,0,4,1,0,0,50,39,0
26,4,380674,9,4,6,3,4,1,0,0,52,39,0
19,4,304469,6,4,5,3,4,1,0,0,25,39,0
35,4,99146,9,2,4,0,4,1,0,0,50,39,1
26,4,205109,14,4,10,1,4,0,0,0,40,39,0
38,4,99156,9,5,8,3,4,1,0,0,35,39,0
45,4,97842,10,2,7,0,4,1,0,0,65,39,0
18,4,100875,7,4,8,4,4,0,0,0,28,39,0
51,4,200576,10,0,1,1,4,0,0,0,63,39,0
36,4,355053,9,5,8,4,2,0,0,0,28,39,0
18,4,118376,10,4,8,3,4,0,0,0,16,0,0
37,2,117760,11,4,11,1,4,1,4650,0,40,39,0
37,4,117567,13,2,4,0,4,1,0,0,60,39,1
39,1,189632,9,2,1,5,4,0,0,0,40,39,1
21,4,170108,10,4,8,3,4,1,0,0,40,39,0
46,7,27243,16,2,10,0,4,1,7688,0,45,39,1
33,4,192663,9,5,12,1,4,0,0,0,35,39,0
23,4,526164,13,4,1,4,2,0,0,0,40,39,0
52,6,146579,9,0,12,4,2,1,0,0,40,39,0
28,4,60288,9,4,1,3,4,0,0,0,40,39,0
23,7,241951,10,4,10,1,4,1,0,0,40,39,0
48,5,213140,10,2,4,0,4,1,0,0,40,39,1
17,4,218124,7,4,12,3,4,0,0,0,20,39,0
22,6,279802,10,4,10,3,4,0,0,0,3,39,0
26,4,153078,9,4,1,3,1,1,0,0,80,0,1
40,4,167919,9,2,3,0,4,1,0,0,40,39,0
90,4,250832,6,2,4,0,4,1,0,0,40,39,0
28,4,193158,9,0,12,3,4,0,0,0,40,39,0
44,4,172032,9,2,14,0,4,1,0,0,40,39,0
29,4,39484,13,2,8,0,4,1,7298,0,42,39,1
45,4,84298,11,2,4,0,4,1,0,1977,50,39,1
43,4,269015,9,2,7,0,2,1,0,0,40,11,1
17,0,262196,6,4,0,3,4,1,0,0,8,39,0
49,1,125892,13,2,4,0,4,1,0,0,40,39,1
27,4,134890,13,4,13,3,4,1,0,0,50,39,0
60,6,261119,9,0,3,4,4,0,0,0,40,39,0
33,4,119409,9,2,7,5,3,0,0,0,40,4,0
53,6,118793,6,2,3,0,4,1,0,0,50,39,1
19,4,184207,10,4,12,1,4,1,0,0,40,39,0
28,6,191027,9,0,5,1,4,1,0,0,40,39,0
22,4,207782,12,4,6,3,4,1,0,0,20,39,0
48,6,209146,9,2,14,0,4,1,0,0,60,39,0
76,0,79445,6,2,0,0,4,1,1173,0,40,39,0
19,4,187724,10,4,8,3,4,0,0,0,25,39,0
28,4,66777,11,2,8,2,4,0,3137,0,40,39,0
58,4,158002,10,2,12,0,2,1,0,0,40,39,0
19,6,305834,10,4,3,3,4,0,0,0,25,39,0
37,0,122265,9,0,0,1,1,0,0,0,42,0,0
22,4,211798,10,4,3,3,4,1,0,0,40,39,0
52,6,123011,15,2,10,0,4,1,0,0,50,39,1
31,4,36302,13,2,7,0,4,1,0,0,50,39,0
50,6,176867,16,2,10,0,4,1,3781,0,40,39,0
62,4,169204,9,6,3,4,4,1,0,0,40,39,0
26,4,38232,13,4,10,1,4,1,0,0,50,39,0
64,7,277657,9,6,1,1,4,0,0,0,24,39,0
38,4,32271,10,2,3,0,4,1,0,0,40,39,0
44,4,116825,15,2,10,0,4,1,15024,0,80,39,1
28,6,226198,9,0,4,1,4,0,0,0,40,39,0
19,4,28145,9,4,8,3,4,0,0,0,52,39,0
39,4,140477,9,4,7,1,4,0,0,0,10,39,0
50,4,165050,6,2,3,0,4,1,0,0,40,39,1
39,5,202937,14,2,10,5,4,0,0,0,40,39,1
36,4,316298,13,4,13,3,4,1,0,0,40,39,0
39,4,203070,11,2,6,0,4,1,0,0,49,39,0
51,5,103995,12,4,12,1,4,0,0,0,25,39,0
28,4,176137,9,4,8,3,4,0,0,0,32,39,0
57,6,103948,15,2,10,0,4,1,0,0,30,39,1
40,2,39581,15,5,10,3,2,0,0,0,40,39,0
27,4,506436,10,0,12,4,4,0,0,0,40,29,0
32,4,226975,10,4,12,3,4,1,0,1876,60,39,0
49,7,154493,9,0,4,4,4,0,0,0,44,39,0
34,6,137223,6,4,8,3,4,0,0,0,40,39,0
24,4,102323,9,4,7,3,4,1,0,0,40,39,0
54,4,257765,4,0,7,1,4,1,0,0,40,13,0
52,4,42924,8,2,3,0,4,1,0,0,45,39,0
43,4,167599,7,2,6,5,4,0,0,0,25,39,0
84,0,368925,3,6,0,1,4,1,0,0,15,39,0
79,0,100881,12,2,0,5,4,0,0,0,2,39,1
35,4,52738,10,2,7,0,4,1,0,0,46,39,0
56,4,98418,9,0,14,1,4,1,0,0,30,39,0
30,4,381153,9,4,3,1,4,1,0,0,40,39,0
54,4,103700,9,6,8,4,4,0,0,0,40,39,0
35,4,298635,13,4,12,1,1,1,0,0,50,39,0
32,4,127895,10,4,1,3,2,0,0,0,40,39,0
44,5,212760,13,2,4,0,4,1,0,0,60,39,1
32,4,281384,9,1,8,2,4,0,0,0,10,39,0
60,4,181200,8,2,1,0,4,1,0,0,40,39,0
40,4,257364,10,0,8,1,4,1,0,0,45,39,0
50,4,283281,4,2,7,0,2,1,0,0,40,39,0
58,4,214502,5,2,6,0,4,1,0,0,50,39,1
41,4,69333,9,2,3,0,4,1,0,0,45,39,1
28,4,190060,9,2,12,0,4,1,0,0,40,39,1
53,4,95864,9,4,1,2,4,1,0,0,35,39,0
71,0,144872,10,2,0,0,4,1,6514,0,40,39,1
17,0,275778,5,4,0,3,4,0,0,0,25,26,0
45,4,27332,9,0,12,1,4,0,0,0,40,39,0
23,4,24395,9,4,6,3,4,0,0,0,30,39,0
25,4,330695,10,2,12,0,4,1,0,0,50,39,0
40,6,171615,10,4,3,1,4,1,0,0,35,39,1
28,4,116372,13,4,4,1,4,0,0,0,60,39,0
27,4,38599,8,4,14,1,4,1,0,0,40,39,0
19,2,202184,10,4,1,3,4,1,0,0,15,39,0
24,4,315303,9,4,6,3,2,1,0,0,25,39,0
38,4,103456,13,5,10,4,4,1,0,0,40,39,0
24,7,163480,14,4,1,1,2,0,0,0,40,39,0
18,4,317425,7,4,8,3,2,1,0,0,7,39,0
58,4,216941,9,0,4,4,4,0,0,0,40,39,0
35,4,116541,14,4,10,3,4,1,0,0,44,39,1
43,4,186396,5,4,7,1,4,0,0,0,20,39,0
45,4,273194,9,2,7,0,2,1,3137,0,35,39,0
24,4,385540,9,2,12,0,4,1,0,0,40,26,0
63,4,201631,5,2,5,0,2,1,0,0,40,39,0
40,4,439919,5,2,7,0,4,1,0,0,40,26,0
21,4,182117,13,4,8,2,4,1,0,0,20,39,0
20,7,334113,10,2,8,0,4,1,0,0,40,39,0
42,4,184837,9,2,7,5,4,0,7298,0,40,39,1
49,0,228372,10,2,0,0,4,1,0,0,20,39,1
47,1,211123,9,2,3,0,4,1,0,0,40,39,0
48,5,38819,9,2,3,0,4,1,0,0,36,39,0
61,4,162391,4,2,14,0,4,1,0,1651,40,39,0
23,0,302836,12,2,0,0,4,1,0,0,40,8,0
35,7,89040,13,2,4,0,4,1,0,0,40,39,1
46,4,264210,10,2,5,5,4,0,0,0,20,39,0
18,4,87157,8,4,8,3,4,1,0,0,25,39,0
28,6,398918,13,4,10,1,4,1,0,0,50,39,1
62,0,123612,13,2,0,0,4,1,0,0,4,39,0
20,4,155818,9,4,8,3,4,0,0,0,20,39,0
28,4,243660,9,2,14,0,4,1,0,0,40,39,0
57,4,134195,9,2,12,0,4,1,0,0,40,39,0
56,4,238638,4,2,3,0,4,1,0,0,40,39,0
33,4,159929,9,2,3,0,4,1,0,0,40,39,0
19,4,198668,9,4,6,3,4,1,0,0,40,39,0
29,4,215504,9,2,7,0,4,1,0,0,40,39,0
30,4,158002,10,4,3,2,4,1,0,0,55,7,0
53,2,35305,13,0,10,4,4,0,0,0,57,39,0
25,4,195994,2,4,9,1,4,0,0,0,40,13,0
44,7,321824,9,2,11,0,4,1,0,0,38,39,0
22,4,180449,10,2,6,0,4,1,0,0,28,39,0
40,4,201764,9,0,3,1,4,1,0,0,40,39,0
25,4,250038,11,4,1,1,4,1,0,0,40,0,0
30,6,226535,4,2,5,0,4,1,0,0,40,26,0
51,4,136121,11,0,1,4,4,0,0,0,38,39,0
17,4,47199,7,4,9,3,4,0,0,0,24,39,0
46,2,215895,13,2,11,0,4,1,0,0,40,39,1
50,7,24647,10,2,1,0,4,1,0,0,40,39,1
34,4,734193,10,4,4,1,4,0,0,0,50,39,0
42,0,321086,14,2,0,0,4,1,0,0,50,39,0
41,1,192589,13,2,1,0,4,1,0,0,40,39,0
32,4,326283,13,4,8,4,3,1,0,0,40,39,0
32,4,207284,9,2,7,0,4,1,0,0,40,39,0
47,4,109089,10,2,10,0,4,1,0,0,70,39,0
50,4,274528,10,2,12,0,4,1,0,0,40,39,0
77,4,142646,4,6,9,4,4,0,0,0,23,39,0
33,4,180859,9,0,4,1,4,1,0,0,40,39,0
47,5,188610,9,2,7,0,4,1,0,0,48,39,0
64,4,169604,7,2,14,0,4,1,0,0,40,39,0
34,4,260560,9,2,4,0,4,1,0,0,50,39,0
34,2,188245,9,4,10,4,2,0,0,0,35,39,0
67,2,103315,14,4,4,2,4,0,15831,0,72,39,1
37,2,52465,9,4,8,1,4,1,0,0,40,39,0
34,4,737315,13,2,10,0,4,1,0,0,40,39,1
22,0,195143,10,4,0,3,4,0,0,0,29,39,0
50,6,219420,16,0,12,1,4,1,0,0,64,39,0
60,4,198170,13,2,4,0,4,1,0,0,45,39,1
46,2,183168,13,0,10,4,4,0,0,0,43,39,0
44,4,196545,13,2,3,0,4,1,7298,0,40,39,1
43,4,168412,9,2,12,2,4,0,0,0,44,31,0
48,4,174386,14,2,10,0,4,1,0,0,40,8,1
36,4,544686,9,4,1,2,4,0,2907,0,40,27,0
48,4,95661,10,4,1,1,4,0,0,0,43,39,0
37,4,468713,10,2,1,0,4,1,0,0,40,39,0
51,4,169112,14,2,12,0,4,1,0,0,40,39,1
52,4,74024,14,2,10,0,4,1,0,0,45,39,1
27,4,110622,3,4,12,3,1,0,0,0,20,40,0
43,2,33331,14,2,4,0,4,1,0,0,40,39,1
23,4,181557,9,4,8,3,2,1,0,0,25,39,0
66,4,142624,12,2,7,0,4,1,5556,0,40,41,1
37,6,192251,6,2,8,5,4,0,2635,0,40,39,0
35,4,146091,10,4,1,1,4,0,0,0,40,39,0
42,2,174575,13,2,10,0,4,1,5178,0,40,39,1
49,4,200949,6,4,8,4,4,0,0,0,38,29,0
51,2,201560,13,2,10,5,4,0,0,0,40,39,1
71,1,149386,9,6,4,1,4,1,0,0,9,39,0
50,2,168672,14,2,10,5,4,0,0,1902,40,39,1
63,4,38352,9,6,1,4,4,0,0,0,40,39,0
41,7,180272,14,4,10,3,4,0,0,0,35,39,0
24,7,275421,10,4,7,3,4,0,0,0,40,39,0
41,2,173051,10,0,8,4,4,0,0,0,45,39,0
33,2,167474,12,2,1,0,4,1,0,0,40,39,0
42,2,267138,10,2,3,0,2,1,0,0,40,39,0
23,4,135138,13,4,12,3,1,1,0,0,40,39,0
