Age,Workclass,fnlwgt,Education_num,Marital_status,Occupation,Relationship,Race,Gender,Capital_gain,Capital_loss,Hours_per_week,Native_country,Income
0.766666667,4,0.072887,9,4,3,3,1,1,0,0,0.025,40,0
1.166666667,4,0.261646,9,2,11,0,4,1,0,0,1.375,39,0
1.066666667,4,0.178615,9,2,3,0,4,1,0.2407,0,1,39,0
1.1,4,0.295589,13,4,10,1,2,1,0,0,1.25,39,1
1.066666667,5,0.377836,11,2,4,0,4,1,0,0,1,39,0
1.033333333,4,0.05651,10,2,3,0,1,1,0,0,1,39,0
1.066666667,6,0.337696,10,2,12,0,4,1,0,0,1.25,39,0
1.333333333,4,0.183765,9,2,8,0,4,1,0,0,1,39,0
0.9,6,0.107846,9,4,11,1,4,1,0,0,0.75,39,0
1.133333333,2,0.022641,9,4,11,1,0,1,0,0,1,39,0
1.166666667,4,0.20459,11,2,8,5,2,0,0,0,1,39,1
0.966666667,4,0.114801,10,2,4,0,4,1,0,0,1,39,0
1.366666667,4,0.190591,9,5,8,4,2,0,0,0,0.5,39,0
1.1,7,0.220066,16,2,10,5,4,0,0,0,1.2,39,1
0.733333333,0,0.22848,9,2,0,3,4,0,0,0,0.5,39,0
1.733333333,4,0.128378,13,2,10,0,4,1,0,0,1,39,1
0.666666667,4,0.157595,9,2,3,0,4,1,0,0,1,39,0
0.6,2,0.152171,7,4,11,3,4,1,0,0,0.25,39,0
2.1,4,0.339755,13,2,10,0,4,1,0,0,1.25,0,1
1.633333333,4,0.240841,4,0,8,4,4,0,0,0,0.875,39,0
1.933333333,4,0.094345,9,2,12,0,4,1,0,0,1,39,0
0.766666667,6,0.289116,9,0,8,4,4,0,0,0,1.25,39,0
1.966666667,4,0.176647,9,2,3,0,4,1,0,0,1,39,1
1.633333333,6,0.079627,10,2,4,0,4,1,0,0,1,39,0
0.766666667,2,0.210781,13,4,10,3,4,0,0,0,0.375,39,0
0.566666667,0,0.161981,6,4,0,3,4,1,0,0,1,39,0
0.666666667,4,0.493443,7,4,6,1,4,1,0,0,1,39,0
1.2,4,0.086459,11,2,4,0,4,1,0,0.1887,1.25,39,1
2.133333333,4,0.312242,10,6,4,1,4,0,0,0,0.075,39,0
1.133333333,4,0.185408,10,4,4,1,4,0,0,0,1,39,0
2.1,4,0.101077,12,3,1,2,4,0,0,0,0.875,39,0
1.7,4,0.1472,9,4,1,1,2,0,0,0,1,39,0
1.333333333,7,0.166327,10,0,1,1,2,0,0,0,0.875,39,0
1.833333333,4,0.178644,5,2,3,0,4,1,0,0,1.375,39,0
1.166666667,4,0.126675,9,0,3,1,4,1,0,0,1.15,0,0
1,4,0.15842,13,4,7,1,4,1,0,0,0.625,39,0
1.566666667,0,0.083046,13,2,0,0,4,1,0,0,0.45,39,0
0.966666667,4,0.046609,6,4,3,1,2,1,0,0,1,0,0
0.566666667,0,0.17032,7,4,0,3,4,0,0,0,0.2,39,0
1.066666667,6,0.037232,15,2,10,0,4,1,0.7688,0,1.125,39,1
1.833333333,4,0.141877,13,2,7,0,4,1,0,0,1,39,0
1.566666667,2,0.081654,10,0,4,1,4,1,0,0,1.4,39,1
1.666666667,4,0.177705,13,0,8,1,4,1,0,0,1,39,0
1.4,4,0.124792,9,2,3,0,2,1,0.7688,0,1.125,39,1
1.066666667,6,0.129497,10,2,3,0,4,1,0,0,1.375,39,1
2,4,0.114413,12,2,12,0,4,1,0,0,0.75,39,0
1.766666667,4,0.189511,9,2,3,0,4,1,0,0,1,39,0
1.933333333,4,0.111625,13,6,4,4,4,1,0.8614,0,1,39,1
1.5,4,0.246431,13,4,10,1,4,1,0,0,0.75,39,0
1.033333333,4,0.147654,9,4,4,3,4,1,0,0,1,39,0
1.066666667,6,0.443546,9,4,3,1,4,1,0,0,1,39,0
1.233333333,4,0.281751,10,0,8,4,4,0,0,0,0.75,39,0
0.933333333,4,0.263128,10,4,1,1,4,0,0,0,1.5,39,0
0.866666667,4,0.292692,8,4,3,1,4,1,0,0,1,26,0
1.566666667,5,0.096798,9,2,4,0,4,1,0,0,2,39,1
1.133333333,4,0.430554,10,2,4,0,4,1,0,0,1.25,39,1
1.4,4,0.317078,9,0,7,1,2,1,0,0,1,39,0
1.6,4,0.108557,13,2,13,5,4,0,9.9999,0,1,39,1
1.066666667,4,0.2074,9,4,7,4,2,0,0,0,1,39,0
1.166666667,4,0.187089,11,2,4,5,4,0,0,0,1.05,39,1
1.533333333,2,0.398986,16,2,10,5,4,0,0,0.1902,1.3,39,1
1.266666667,4,0.23898,10,2,8,0,4,1,0,0,1,39,0
1.633333333,0,0.407495,9,3,0,1,4,1,0,0,1.75,39,0
1.166666667,4,0.1838,13,2,1,0,4,1,0,0,1,39,1
2.033333333,0,0.226989,9,0,0,1,4,1,0.4865,0,1,39,0
1.5,4,0.28719,12,0,1,4,2,1,0,0,0.875,39,0
1.033333333,4,0.111363,13,4,4,1,4,1,0,0,1,39,0
1.733333333,5,0.260938,10,2,4,0,4,1,0,0,1.5,39,1
0.666666667,4,0.183594,10,4,6,3,4,1,0,0,1.25,39,0
2.133333333,0,0.049194,7,2,0,0,4,1,0,0,0.75,39,0
0.666666667,0,0.117618,10,4,0,3,4,1,0,0,1,39,0
0.8,4,0.172496,14,4,13,1,4,1,0,0,1.25,39,0
0.966666667,4,0.389713,11,2,3,0,4,1,0,0,1,39,1
0.766666667,4,0.174413,13,4,4,1,4,0,0,0,1,39,0
1.133333333,7,0.189843,9,2,1,0,4,1,0,0,1,39,0
1.8,4,0.198546,14,6,1,4,4,0,0,0,0.95,39,0
0.7,4,0.082497,10,4,8,1,4,0,0,0,0.75,39,0
0.766666667,4,0.19309,13,4,1,3,4,0,0,0,0.75,39,0
2.633333333,4,0.17222,4,6,9,1,4,0,0.2964,0,0.75,39,0
1.833333333,4,0.208451,14,2,4,0,4,1,0,0,1,39,1
1.4,0,0.234277,9,3,0,1,4,1,0,0,0.875,39,0
2,4,0.163729,9,0,13,4,4,0,0.2597,0,1,39,0
1.233333333,4,0.434097,12,0,3,1,2,1,0,0,1,39,0
1.566666667,4,0.192053,9,0,14,1,4,1,0,0.159,1,39,0
0.666666667,7,0.178628,10,4,1,3,4,1,0,0,1,39,0
1.766666667,4,0.096827,13,4,8,1,4,1,0,0,1,2,0
1.133333333,4,0.154667,9,2,7,5,4,0,0,0,1,39,0
1.433333333,4,0.160246,10,0,10,4,2,0,0,0,1,39,0
0.8,6,0.166036,10,2,14,0,4,1,0,0,1.5,39,0
0.766666667,4,0.186813,9,4,11,3,0,1,0,0,1,39,0
0.966666667,4,0.162312,11,4,7,1,3,1,0,0,1,39,0
1.933333333,4,0.183893,10,0,1,4,2,0,0,0,1,39,0
1.833333333,0,0.270228,12,2,0,0,2,1,0.7688,0,1,39,1
1.333333333,4,0.111829,14,4,1,3,4,0,0,0,1,39,0
1.433333333,1,0.175669,10,2,1,5,4,0,0,0,1,39,0
0.833333333,7,0.104097,14,4,4,1,4,1,0,0,1,39,0
0.766666667,2,0.117618,13,4,10,3,4,1,0,0,0.6,39,0
1.133333333,5,0.20245,9,2,3,0,4,1,0,0,1.25,39,0
0.866666667,4,0.10957,10,5,12,4,4,0,0,0,0.875,39,0
2,4,0.101096,16,4,10,1,4,0,0,0,1.625,39,1
1.3,4,0.236391,9,2,14,0,4,1,0,0,1.25,39,1
0.7,4,0.136975,9,4,8,3,4,1,0,0,1,39,0
1.5,4,0.167523,9,2,14,0,4,1,0,0.2179,1.125,39,0
1.1,4,0.240979,10,4,4,1,4,1,0,0,1,39,0
0.866666667,4,0.248612,13,4,4,1,4,1,0,0,1.75,39,1
1.3,4,0.151023,10,0,1,4,4,0,0.0114,0,1.125,39,0
0.966666667,4,0.236436,12,4,10,1,4,0,0.8614,0,1,39,1
0.966666667,0,0.153167,10,4,0,3,2,0,0,0,1,39,0
1.733333333,4,0.061735,7,2,8,0,4,1,0,0,1,39,0
1.133333333,4,0.243165,13,2,8,0,4,1,0,0,0.75,39,1
0.8,4,0.388885,9,4,7,1,4,1,0,0,1.2,39,0
2.566666667,5,0.084979,16,2,5,0,4,1,2.0051,0,1,39,1
1.133333333,6,0.087209,14,2,5,0,4,1,0,0,1.5,39,0
1.766666667,6,0.168539,5,2,5,0,4,1,0,0,1.75,39,0
1.033333333,4,0.179013,9,5,3,1,2,1,0,0,1,39,0
1.933333333,4,0.196643,9,0,12,1,4,0,0,0,0.375,39,0
1.666666667,6,0.068898,14,2,12,0,4,1,0.7688,0,1.375,39,1
1.066666667,4,0.156464,9,2,3,0,4,1,0,0,1,39,0
1.9,4,0.035884,9,0,8,1,4,0,0,0,1,39,0
1.066666667,4,0.182714,9,4,12,1,4,0,0,0,1.125,39,0
2.566666667,4,0.344425,5,2,9,5,2,0,0,0,0.25,39,0
1.233333333,6,0.177277,10,4,3,1,4,1,0,0,1,39,0
1.7,4,0.070767,9,2,1,2,4,0,0,0,1,39,0
1.1,6,0.520078,12,0,12,4,2,1,0,0,1.5,39,0
1.766666667,2,0.32177,9,3,14,2,4,0,0,0,0.875,39,0
1.066666667,4,0.158416,9,0,12,1,4,1,0,0,1.25,39,0
1,4,0.312667,10,2,3,0,4,1,0,0,1,39,0
0.633333333,4,0.208656,10,4,1,3,4,0,0.0594,0,0.5,39,0
1.1,4,0.031481,13,3,8,4,4,0,0,0,0.6,39,0
1.033333333,4,0.259531,11,4,1,1,4,0,0,0,1,39,0
0.933333333,4,0.186239,10,4,1,4,2,0,0,0,1,39,0
0.633333333,4,0.162954,8,4,8,3,4,0,0,0,0.5,39,0
0.9,4,0.249315,9,2,12,0,4,1,0,0,1.5,39,0
0.7,4,0.308237,3,2,6,0,4,1,0,0,1,26,0
0.8,4,0.103064,13,4,10,1,4,0,0,0,1,39,0
1.533333333,4,0.185847,9,0,14,1,4,1,0,0,1.35,39,0
1.033333333,4,0.168521,13,4,4,1,4,0,0,0,1,39,0
2,4,0.19817,10,2,14,0,4,1,0,0,1,39,1
0.7,4,0.353628,6,5,12,4,2,0,0,0,0.95,39,0
1.266666667,0,0.273285,7,4,0,1,4,0,0,0,0.8,39,0
1.033333333,4,0.272069,11,0,14,1,4,1,0,0,1,39,0
0.866666667,4,0.022328,13,2,12,0,4,1,0,0,1,39,1
1.533333333,4,0.309212,9,0,9,1,4,0,0,0,0.625,39,0
0.833333333,5,0.148888,9,2,4,0,4,1,0,0,1.5,39,1
0.766666667,2,0.324637,10,4,1,1,4,1,0,0,0.75,39,0
1.766666667,5,0.055139,14,2,4,0,4,1,0,0,1,39,1
1.4,0,0.212206,14,2,0,5,4,0,0,0.1887,1.2,39,1
0.966666667,4,0.119004,9,2,1,5,4,0,0,0.2179,1,39,0
1.5,4,0.252079,10,2,10,0,4,1,0,0,1.25,39,1
2.333333333,4,0.315868,13,0,1,1,4,1,0,0,1,39,0
1.833333333,5,0.392325,13,2,12,0,4,1,9.9999,0,1.5,39,1
1.333333333,7,0.174283,16,2,10,0,4,1,0,0.1887,1.25,39,1
0.566666667,4,0.126832,6,4,8,3,4,1,0,0,0.75,39,0
0.6,4,0.126071,9,4,3,3,4,1,0,0,1,39,0
1.133333333,4,0.265706,14,4,12,4,4,1,0,0,1.5,39,1
1.366666667,4,0.282964,10,0,1,1,4,0,0,0,1,39,0
0.933333333,4,0.328518,13,4,1,1,4,1,0,0,1,39,0
0.766666667,7,0.283499,9,4,11,3,4,1,0,0,1,39,0
1.066666667,4,0.286675,10,4,4,2,4,1,0,0,1,39,0
1.866666667,4,0.136472,4,2,7,0,2,1,0,0,1.2,39,0
1.2,4,0.132879,9,0,4,4,4,1,0,0,1.125,39,0
0.866666667,4,0.314798,9,4,1,1,4,1,0,0,1.25,39,0
2.066666667,4,0.143943,13,6,13,4,4,0,0,0,0.175,39,0
1.166666667,4,0.134367,12,0,1,4,4,0,0,0,1,39,0
0.833333333,2,0.366796,13,4,10,1,4,0,0,0,1,39,0
0.933333333,4,0.195573,9,2,14,0,4,1,0,0,1.25,39,0
0.7,4,0.033616,10,4,1,3,4,0,0,0,0.625,39,0
1.033333333,4,0.16419,6,2,14,0,4,1,0,0,1,39,0
0.766666667,4,0.380281,12,4,8,3,4,1,0,0,0.625,4,0
1.933333333,5,0.190763,13,2,10,0,4,1,0,0,1,39,1
1.833333333,2,0.209535,14,2,10,0,4,1,0,0,1,39,1
1.8,4,0.156003,9,2,3,0,4,1,0,0,1,39,0
1.1,4,0.055699,9,2,14,0,4,1,0.3908,0,1,39,0
0.933333333,4,0.183151,7,2,6,0,4,1,0.7688,0,1,39,1
1.333333333,4,0.19879,7,2,7,0,4,1,0,0,0.75,39,0
1.1,6,0.272359,13,2,12,0,4,1,0.7298,0,2,39,1
0.9,4,0.236481,15,4,10,1,1,1,0,0,0.25,19,0
1.833333333,4,0.143266,9,0,1,4,4,1,0,0,0.625,39,0
1.766666667,4,0.192386,9,5,14,4,4,1,0,0,1.125,39,0
0.766666667,4,0.099543,8,4,14,1,4,1,0,0,1.15,39,0
2.2,4,0.169435,9,6,3,1,4,1,0,0,0.4,39,0
1.133333333,6,0.034572,11,2,4,0,4,1,0,0,1.5,39,1
1.3,4,0.119272,6,0,14,1,4,1,0,0,1,39,0
0.7,4,0.211601,10,4,1,3,2,0,0,0,1,39,0
0.866666667,4,0.154785,10,3,1,3,3,0,0,0,0.875,39,0
0.7,4,0.213041,9,4,1,3,4,0,0,0,1,5,0
1.966666667,4,0.229939,9,2,12,0,4,1,0,0,1,39,0
2.033333333,4,0.175331,6,2,14,0,4,1,0,0,1,39,0
1,4,0.226443,13,2,12,0,4,1,0,0,1.25,39,1
0.733333333,4,0.046561,11,2,7,0,4,1,0,0,1,39,0
1.566666667,4,0.161311,9,0,7,4,4,0,0,0,0.75,39,0
1.666666667,4,0.098215,9,0,8,1,4,1,0,0,1,39,0
2.233333333,4,0.118363,13,0,4,1,4,0,0,0.2206,0.125,39,0
1.966666667,2,0.181242,6,2,3,0,4,1,0,0,1,39,0
1.166666667,4,0.356238,12,4,8,1,4,0,0,0,2,39,1
1.866666667,6,0.03938,10,3,5,1,4,0,2.7828,0,0.5,39,1
0.933333333,4,0.315287,9,4,1,2,2,1,0,0,1,0,0
1.133333333,4,0.269723,9,0,4,4,4,0,0.2977,0,1.25,39,0
2.1,4,0.034098,6,6,5,4,4,0,0,0,1.4,39,0
1.6,4,0.05088,10,2,3,0,4,1,0,0,1,11,0
1.366666667,1,0.356934,10,2,10,0,4,1,0,0,1.1,39,1
0.866666667,4,0.276309,10,4,6,3,2,0,0,0,0.5,39,0
1.566666667,4,0.175925,6,2,12,0,4,1,0,0.2179,1.3,39,0
0.966666667,6,0.164607,11,2,5,0,4,1,0,0,1.25,39,0
1,4,0.224462,9,4,6,3,4,1,0,0,1,39,0
0.633333333,4,0.092863,9,4,12,3,4,1,0,0,0.5,39,0
0.9,4,0.179565,13,4,1,1,4,0,0,0,0.925,39,0
1.966666667,6,0.031137,9,2,5,0,4,1,0,0,1.75,39,0
0.633333333,4,0.199495,9,4,3,3,4,1,0,0,1,39,0
1.5,4,0.175262,5,2,6,0,1,1,0,0,1,19,0
1.233333333,4,0.220585,9,4,1,1,4,1,0,0,1,39,0
1.466666667,2,0.231793,16,3,10,4,4,0,0,0,0.95,39,0
1.133333333,1,0.191342,13,2,1,0,1,1,0,0,0.95,39,0
1,4,0.18642,13,4,13,1,4,0,0,0,0.875,39,0
1,4,0.328242,13,2,4,0,1,1,0,0,1,17,1
1.866666667,4,0.27934,7,5,8,1,2,0,0,0,1,39,0
0.633333333,4,0.174478,9,4,8,3,4,0,0,0,1,39,0
1.233333333,4,0.151771,4,2,3,0,4,1,0,0,1,39,0
1.5,4,0.145636,14,2,4,0,4,1,0,0.1977,1.075,39,1
0.7,4,0.120326,10,4,1,3,4,0,0,0,1,39,0
1.133333333,6,0.246439,9,2,5,0,4,1,0,0,1.125,39,0
0.9,4,0.144133,13,2,4,2,4,1,0,0,1.25,39,0
1.466666667,2,0.145522,14,4,10,1,4,0,0,0,1,39,0
1.1,4,0.312055,13,4,4,1,4,1,0,0,1,39,0
1.066666667,4,0.235847,10,4,4,2,4,0,0,0,1.25,39,0
1.233333333,4,0.187748,10,2,3,0,4,1,0,0,1,39,0
0.866666667,4,0.396482,13,4,12,1,4,0,0,0,1.2,39,0
1.633333333,4,0.261688,9,2,3,0,4,1,0.5013,0,1.5,39,0
0.666666667,4,0.039477,10,4,10,1,4,0,0,0,0.75,39,0
1.233333333,4,0.143058,10,2,3,0,4,1,0,0,1,39,0
0.733333333,4,0.216867,3,2,3,0,4,1,0,0,1.2,26,0
1.466666667,4,0.230592,13,4,13,1,4,1,0,0,0.875,39,0
1,2,0.040338,9,2,3,0,4,1,0,0,1,39,0
1.833333333,2,0.115457,9,2,8,0,4,1,0,0,1,39,0
1.2,4,0.374983,7,2,7,0,4,1,0,0,1,39,0
0.966666667,4,0.285419,8,4,13,1,4,1,0,0,1,39,0
0.633333333,0,0.385901,10,4,0,3,4,1,0,0,0.55,39,0
1.5,7,0.187581,11,2,11,0,4,1,0,0,1,39,0
1.266666667,5,0.299036,13,2,12,0,4,1,0,0,1.375,39,1
1.4,4,0.068729,10,4,3,1,1,1,0,0,1,39,0
0.9,4,0.33399,11,4,4,3,4,0,0,0,1,39,0
0.666666667,4,0.117767,10,4,1,3,4,1,0,0,0.625,39,0
1.433333333,4,0.184378,13,2,10,0,4,1,0,0,0.875,39,0
0.7,4,0.232591,9,4,1,3,4,1,0,0,1,39,0
1.1,4,0.143851,13,4,10,1,4,0,0,0,1,39,0
1.2,6,0.089622,9,2,3,0,4,1,0,0,2,39,1
1.133333333,4,0.202498,8,2,8,0,4,1,0,0,1,6,0
2.4,4,0.268861,4,6,8,1,4,0,0,0,2.475,0,0
1.8,4,0.343242,10,2,4,0,4,1,0,0,1.1,39,1
1,4,0.460408,9,2,3,0,4,1,0,0,1,39,1
2.1,4,0.205246,9,2,7,0,2,1,0,0,1,39,0
1.2,4,0.230329,13,2,4,0,4,1,0,0,1.25,39,1
0.833333333,4,0.197871,13,4,4,1,4,1,0,0,1.25,39,0
2.4,0,0.201375,12,6,0,1,4,0,0,0,1,39,0
1.833333333,4,0.19429,9,0,3,1,4,1,0,0,1,39,0
1.466666667,4,0.191814,10,2,10,0,4,1,0,0,1.125,39,1
1.366666667,4,0.095168,9,4,7,4,2,0,0,0,1,39,0
0.666666667,0,0.137876,10,4,0,3,4,1,0,0,1,39,0
1.566666667,4,0.386136,12,2,10,0,4,1,0,0,1,39,1
2.366666667,0,0.10839,10,2,0,0,4,1,0.3432,0,0.5,39,0
1.366666667,4,0.152529,13,4,10,1,4,1,0,0,1,39,1
1.166666667,4,0.214891,9,2,14,0,3,1,0,0,1,6,0
0.6,4,0.133654,9,4,1,3,4,0,0,0,1,39,0
0.766666667,4,0.147548,9,0,8,4,4,0,0,0,0.75,39,0
1.9,4,0.073051,13,2,4,0,4,1,0,0,1,39,0
1.866666667,6,0.060166,2,4,4,1,0,1,0,0,1.625,39,0
0.833333333,5,0.454934,10,4,12,3,4,0,0,0,0.875,39,0
2.133333333,0,0.338355,11,2,0,5,4,0,0,0,0.375,39,0
1.166666667,6,0.185621,13,4,10,3,4,0,0,0,1,39,0
2.033333333,4,0.1015,11,2,1,0,4,1,0,0,1,39,0
1.2,7,0.036397,13,0,10,1,4,0,0,0,1.375,39,0
0.6,4,0.27654,8,4,12,3,2,0,0,0,0.375,39,0
0.7,4,0.293968,10,3,12,3,2,0,0,0,0.5,39,0
1.433333333,0,0.035523,12,0,0,1,4,0,0,0,0.875,39,0
1.066666667,2,0.186993,9,2,14,0,4,1,0,0,1,39,0
1.733333333,4,0.232132,8,2,7,0,4,1,0,0,1.125,39,1
1.6,4,0.176917,9,2,3,0,4,1,0,0,1.375,39,0
1.333333333,4,0.105936,13,0,10,1,4,0,0,0,1,39,0
1.166666667,4,0.105821,9,2,4,0,4,1,0.5178,0,1,39,1
0.733333333,0,0.034506,10,5,0,4,4,0,0,0,0.625,39,0
1.4,4,0.178074,9,0,1,1,4,0,0,0,1,39,0
2,0,0.116961,4,6,0,4,4,0,0,0,0.5,39,0
1.133333333,4,0.19193,10,2,7,0,2,1,0,0,1,39,0
0.9,4,0.130807,12,2,13,0,4,1,0,0,1,39,0
1.566666667,6,0.0941,13,4,5,1,4,1,0,0,1.625,39,0
2.166666667,6,0.144822,5,2,3,0,4,1,0,0,1.125,39,0
2.033333333,5,0.102191,14,6,4,4,4,0,0,0,2.475,39,0
0.6,4,0.090934,10,4,12,3,4,1,0,0,0.7,39,0
1.633333333,0,0.296892,9,2,0,0,4,1,0,0,1,33,0
1.6,4,0.173243,16,2,10,0,4,1,0,0,1.125,39,1
0.866666667,4,0.258768,10,4,14,1,2,1,0.2174,0,1.875,39,0
1,4,0.189759,13,4,12,1,4,1,0,0,1,39,0
2.266666667,6,0.069249,9,2,5,0,4,1,0,0,1.25,39,1
0.766666667,4,0.133061,9,2,12,0,4,1,0,0,2,39,0
2.166666667,6,0.175202,9,2,4,0,4,1,0,0,0.6,39,0
1.066666667,4,0.027051,13,2,1,0,4,1,0,0,1.1,39,0
1.466666667,4,0.060414,14,2,4,0,4,1,0,0,1,39,1
1.6,2,0.31736,14,2,10,5,4,0,0,0,1,39,1
0.8,4,0.258298,11,4,13,1,4,1,0,0,1.125,39,0
1.933333333,4,0.17404,10,4,5,1,4,1,0,0,1,39,0
1.066666667,2,0.177566,10,3,10,1,4,1,0,0,1.25,11,0
1.8,4,0.162238,14,0,4,1,4,1,0,0,1.25,39,1
1.166666667,4,0.087556,14,4,10,1,4,1,0,0,1.125,39,1
1.166666667,4,0.144322,12,0,4,1,4,0,0,0,1.25,39,0
0.8,4,0.190015,9,4,12,3,4,1,0,0,1,39,0
1.666666667,4,0.183173,9,2,10,0,4,1,9.9999,0,1,39,1
1.266666667,6,0.151322,9,5,3,1,4,1,0,0,1,39,0
1.9,2,0.047392,9,2,4,0,4,1,0,0,1,39,1
1.266666667,4,0.107125,10,4,12,1,4,1,0,0,1.5,39,0
1.633333333,4,0.265295,9,4,3,1,4,1,0,0,1,39,0
0.833333333,4,0.189219,13,4,13,3,4,0,0,0,0.4,39,0
1.866666667,4,0.147989,10,3,14,1,4,1,0,0,1,39,0
1.066666667,4,0.185732,7,0,8,4,4,0,0,0,1,39,0
0.733333333,4,0.153516,13,4,10,1,4,1,0,0,1,39,0
0.766666667,0,0.19191,10,4,0,2,4,1,0,0,1,39,0
1.1,4,0.216145,9,2,3,0,4,1,0,0,1,39,0
1.4,4,0.202872,10,0,1,4,4,0,0,0,0.3,39,0
2.066666667,6,0.03963,9,2,14,0,4,1,0,0,1.2,39,0
0.8,0,0.114292,5,4,0,3,4,1,0,0,1,39,0
0.866666667,2,0.206721,13,4,11,3,4,1,0,0,1,39,0
1.533333333,4,0.358585,10,0,3,4,4,1,0,0,1,39,1
1.1,4,0.377283,13,5,12,1,4,0,0,0,1.25,39,1
2.166666667,0,0.076043,9,2,0,0,4,1,0,0,0.025,39,1
2.166666667,8,0.172949,9,2,14,0,4,1,0.2414,0,0.5,39,0
1.533333333,4,0.110171,10,2,3,0,4,1,0.7688,0,1,39,1
1.433333333,2,0.223861,11,0,4,1,4,0,0,0,1,39,0
1.433333333,4,0.163455,9,2,3,0,4,1,0,0,1,39,1
1.166666667,4,0.183892,6,2,3,0,4,1,0,0,1,39,0
1.6,4,0.047022,9,6,6,2,4,0,0,0,1.2,39,0
1.833333333,1,0.145401,13,2,4,0,4,1,0,0,1,39,1
1.5,4,0.387074,11,2,3,0,4,1,0,0,1,39,0
1.866666667,4,0.105363,13,2,4,0,4,1,0.4508,0,1,39,0
1.966666667,1,0.195467,14,4,4,1,4,1,0,0,1,39,0
1.866666667,2,0.170217,9,2,3,0,4,1,0,0,1,39,0
0.7,4,0.156807,9,4,8,3,2,1,0,0,0.25,39,0
0.866666667,4,0.255193,7,2,4,0,4,1,0.3411,0,1,39,0
1.266666667,4,0.27364,9,4,8,4,4,0,0,0,1,39,0
0.9,4,0.191177,10,4,1,3,4,0,0,0,1,39,0
1.6,5,0.184787,4,2,3,0,4,1,0,0,1.25,39,1
1.233333333,7,0.239409,14,2,10,0,4,1,0,0,1.5,39,1
2.1,6,0.404547,9,2,3,0,4,1,0,0,0.75,39,0
0.9,7,0.02374,9,4,14,1,0,1,0,0,0.95,39,1
0.666666667,4,0.382153,10,4,12,3,4,1,0,0,0.625,39,0
0.866666667,4,0.164488,14,2,10,0,4,1,0,0.1887,1,39,1
0.7,0,0.228424,6,4,0,3,2,1,0,0,1,39,0
1.7,6,0.168539,12,2,4,0,4,1,0,0,1,39,0
0.933333333,4,0.18953,12,2,10,0,4,1,0,0,1,39,1
1.3,4,0.089419,11,0,8,1,0,0,0,0,1,4,0
1.166666667,4,0.224512,14,2,12,0,4,1,0,0,1.375,39,1
0.7,0,0.314645,10,4,0,1,4,0,0,0,1.075,39,0
2.166666667,4,0.085787,4,2,3,0,4,1,0,0,1,39,0
1.8,2,0.279881,11,2,14,0,2,1,0,0,1,39,0
1.3,4,0.194287,4,4,8,3,4,1,0,0.1602,0.875,39,0
0.8,4,0.14104,10,4,1,3,2,0,0,0,1,39,0
1.2,4,0.222294,13,4,4,1,1,0,0,0,1,39,0
2.333333333,0,0.41098,10,2,0,0,4,1,0,0,0.25,39,1
1.733333333,4,0.038795,9,0,3,1,4,1,0,0,1,39,1
2.133333333,4,0.182979,9,2,7,0,4,1,0,0,1,39,0
1.433333333,4,0.223277,10,0,3,1,4,1,0,0,1,39,0
1.466666667,4,0.067065,11,4,9,1,4,1,0.0594,0,0.625,39,0
1.566666667,1,0.160647,9,5,1,4,4,0,0,0,1,39,0
1.066666667,4,0.045796,8,2,6,0,4,1,0,0,1,39,0
0.666666667,4,0.110597,10,4,12,3,4,0,0,0,0.75,39,0
1.1,4,0.166961,10,4,1,1,4,0,0,0,0.95,39,0
1.733333333,4,0.318975,9,0,1,4,4,0,0,0,1,5,0
1.633333333,4,0.305657,4,2,7,0,4,1,0,0,1,39,0
1.033333333,4,0.120857,9,2,12,5,4,0,0,0,0.45,39,0
2.066666667,6,0.158712,9,4,8,4,4,0,0,0,0.15,39,0
1.466666667,4,0.30453,10,0,3,1,4,1,0,0,1.375,39,0
0.933333333,2,0.327533,9,2,11,0,4,1,0.3908,0,1,39,0
2.266666667,2,0.233954,14,6,10,4,2,0,0,0,1,39,1
1.333333333,1,0.02688,10,4,1,4,4,0,0,0,1,39,0
1.533333333,4,0.070754,4,4,6,1,4,1,0,0,1.25,39,0
0.733333333,4,0.184665,9,4,7,3,4,0,0,0,1,39,0
1.233333333,6,0.245372,13,0,13,1,4,1,0,0,0.375,39,0
2.066666667,4,0.252668,14,4,10,1,4,1,0,0,1.75,39,0
1.233333333,4,0.086551,13,2,4,0,4,1,0,0,1.25,39,1
1.166666667,4,0.241998,9,4,12,1,4,1,0.4787,0,1,39,1
1.466666667,4,0.1069,9,2,12,0,4,1,0,0,1.7,39,0
1.366666667,4,0.204235,11,2,12,0,4,1,0,0,1,39,1
1.2,2,0.127772,13,0,10,4,4,1,0,0,1,39,0
0.866666667,4,0.117217,13,0,8,1,4,0,0,0,1.125,39,0
1.6,1,0.215389,9,2,14,0,2,1,0,0,1,39,1
0.7,4,0.19805,9,4,8,1,4,0,0,0,0.7,39,0
1.3,4,0.173476,15,2,3,0,4,1,0.7688,0,1,39,1
1.266666667,4,0.217349,11,0,10,1,4,0,1.4344,0,1,39,1
1.466666667,4,0.377018,11,2,3,0,4,1,0,0,1,39,1
1.866666667,4,0.099894,6,2,12,5,1,0,0,0,0.75,24,1
0.833333333,4,0.170786,5,4,14,2,4,1,0,0,1,39,0
1.066666667,2,0.250585,13,4,10,1,4,0,0,0,1.25,39,0
